# This file is generated on 06-Dec-2021 at 11:45:48 and contains for each site, each satellite, frequency:
# att_rain_cdf_val = cdf value of attenuation due to rain (dB); att_rain_cdf_prob = cdf probability of attenuation due to rain (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to rain results are sorted acording to the site identification number:
#    _ 1 = Budapest (Lat = 4.7498e+01 deg, Lon = 1.9040e+01 deg, Alt = 5.2700e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_rain_cdf_val (dB), att_rain_cdf_prob (%)
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
1, 5, 3.7500e+01, 1.3540e-01, 9.9990e+01
1, 5, 3.7500e+01, 9.3123e+01, 5.0000e-04
1, 5, 3.7500e+01, 8.3617e+01, 1.0000e-03
1, 5, 3.7500e+01, 6.6064e+01, 3.0000e-03
1, 5, 3.7500e+01, 5.7624e+01, 5.0000e-03
1, 5, 3.7500e+01, 4.6568e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.9585e+01, 1.6000e-02
1, 5, 3.7500e+01, 3.2473e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.6302e+01, 4.5000e-02
1, 5, 3.7500e+01, 2.0686e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.6069e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.2551e+01, 2.1000e-01
1, 5, 3.7500e+01, 9.4863e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.9297e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.2223e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.5777e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.4206e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.6483e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.1397e+00, 8.3000e+00
1, 5, 3.7500e+01, 8.5298e-01, 1.2000e+01
1, 5, 3.7500e+01, 5.8698e-01, 1.9000e+01
1, 5, 3.7500e+01, 3.9930e-01, 3.0000e+01
1, 5, 3.7500e+01, 3.1106e-01, 4.0000e+01
1, 5, 3.7500e+01, 2.5531e-01, 5.0000e+01
1, 5, 3.7500e+01, 2.1674e-01, 6.0000e+01
1, 5, 3.7500e+01, 1.8839e-01, 7.0000e+01
1, 5, 3.7500e+01, 1.6664e-01, 8.0000e+01
1, 5, 3.7500e+01, 1.4940e-01, 9.0000e+01
