# This file is generated on 06-Dec-2021 at 11:47:10 and contains for each site, each satellite, frequency:
# att_comb_cdf_val = cdf value of total attenuation (dB); att_comb_cdf_prob = cdf probability of total attenuation(%).
# All parameters are computed by: ITU-R P.618-10 model.
# Total attenuation results are sorted acording to the site identification number:
#    _ 1 = Budapest (Lat = 4.7498e+01 deg, Lon = 1.9040e+01 deg, Alt = 5.2700e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_comb_cdf_val (dB), att_comb_cdf_prob ()
1, 5, 3.7500e+01, 2.1940e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6487e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.3043e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.3775e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.4952e-01, 3.0000e+01
1, 5, 3.7500e+01, 7.4045e+01, 5.0000e-04
1, 5, 3.7500e+01, 6.6117e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1971e+01, 3.0000e-03
1, 5, 3.7500e+01, 4.5324e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.6741e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.1387e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.5989e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.1352e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.7171e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3708e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.1027e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.6677e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.6598e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.3088e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.9412e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.9372e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1940e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6487e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.3043e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.3775e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.4952e-01, 3.0000e+01
1, 5, 3.7500e+01, 7.4045e+01, 5.0000e-04
1, 5, 3.7500e+01, 6.6117e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1971e+01, 3.0000e-03
1, 5, 3.7500e+01, 4.5324e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.6741e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.1387e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.5989e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.1352e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.7171e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3708e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.1027e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.6677e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.6598e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.3088e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.9412e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.9372e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1940e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6487e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.3043e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.3775e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.4952e-01, 3.0000e+01
1, 5, 3.7500e+01, 7.4045e+01, 5.0000e-04
1, 5, 3.7500e+01, 6.6117e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1971e+01, 3.0000e-03
1, 5, 3.7500e+01, 4.5324e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.6741e+01, 1.0000e-02
1, 5, 3.7500e+01, 3.1387e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.5989e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.1352e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.7171e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3708e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.1027e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.6677e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.6598e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.3088e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.9412e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.9372e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1940e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6487e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.3043e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.3775e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.4952e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
1, 6, 3.7500e+01, 3.6144e+01, 1.0000e-02
1, 6, 3.7500e+01, 3.0866e+01, 1.6000e-02
1, 6, 3.7500e+01, 2.5548e+01, 2.7000e-02
1, 6, 3.7500e+01, 2.0981e+01, 4.5000e-02
1, 6, 3.7500e+01, 1.6866e+01, 7.7000e-02
1, 6, 3.7500e+01, 1.3460e+01, 1.3000e-01
1, 6, 3.7500e+01, 1.0824e+01, 2.1000e-01
1, 6, 3.7500e+01, 8.5054e+00, 3.5000e-01
1, 6, 3.7500e+01, 6.5330e+00, 6.0000e-01
1, 6, 3.7500e+01, 5.2065e+00, 9.5000e-01
1, 6, 3.7500e+01, 3.8642e+00, 1.7000e+00
1, 6, 3.7500e+01, 2.8793e+00, 3.0000e+00
1, 6, 3.7500e+01, 2.1504e+00, 5.1000e+00
1, 6, 3.7500e+01, 1.6157e+00, 8.3000e+00
1, 6, 3.7500e+01, 1.2781e+00, 1.2000e+01
1, 6, 3.7500e+01, 9.1887e-01, 1.9000e+01
1, 6, 3.7500e+01, 6.3638e-01, 3.0000e+01
1, 6, 3.7500e+01, 7.3004e+01, 5.0000e-04
1, 6, 3.7500e+01, 6.5154e+01, 1.0000e-03
1, 6, 3.7500e+01, 5.1172e+01, 3.0000e-03
1, 6, 3.7500e+01, 4.4610e+01, 5.0000e-03
